log_count,Latitude,Longitude,Corn,soybeans,S_Grains,All_Grasslands,Forests_All,Water,Developed,Wetlands,year
2.839078464,44.15175,-89.25698,0.114973262,0.052711994,0.012859689,0.327603769,0.39381207,0,0.010695187,0.035395977,2004
2.646174797,44.17807,-89.03677,0.081308054,0.02544853,0.012851508,0.267209569,0.427917038,0.001145184,0.000636213,0.153836366,2004
1.757857918,43.9026,-88.83797,0.19918544,0.091256205,0.019727631,0.343133512,0.04721904,0.015018455,0.013491154,0.250222731,2004
2.180417459,43.97938,-88.7697,0.278456837,0.078813344,0.050165521,0.321746881,0.121976063,0.000509295,0.024446142,0.101349631,2004
2.667228207,43.91182,-88.60947,0.3880331,0.19503501,0.045448759,0.281604074,0.02444303,0.000254615,0.034500318,0.01247613,2004
0.559615788,44.11031,-88.56363,0.497580851,0.177743825,0.162083015,0.122612681,0.016042781,0.000381971,0.007130125,0.008403361,2004
0.97455964,44.2137,-88.54264,0.267023037,0.179839633,0.033473336,0.35344279,0.050273641,0.000636375,0.059055619,0.027109584,2004
0.139761942,44.19854,-88.6851,0.226607257,0.118141311,0.062507957,0.384086569,0.083386378,0.003691916,0.024697645,0.063144494,2004
1.16315081,43.9853,-88.73416,0.512474542,0.162423625,0.044424644,0.19259165,0.058808554,0,0.008019348,0.010437882,2004
2.302585093,44.29647,-89.7259,0.116806937,0.049349656,0.011094109,0.219076766,0.462509564,0.000382555,0.007268554,0.022315736,2004
2.163323026,44.64243,-90.02411,0.254837067,0.074719959,0.026985743,0.480906314,0.082230143,0,0.016675153,0.001272912,2004
0,44.60023,-90.24014,0.230965113,0.115482557,0.06964604,0.380825057,0.118283677,0.002037179,0.016934046,0.009421951,2004
0.3074847,45.40846,-91.69914,0.331507198,0.175054147,0.102051217,0.126512932,0.123200408,0.022295834,0.007516881,0.026500191,2004
0.048790164,45.55873,-91.75499,0.289714868,0.085412424,0.069755601,0.139256619,0.241471487,0.064154786,0.022021385,0.052316701,2004
2.677590994,43.57404,-89.58088,0.144496875,0.083025124,0.001657952,0.13416656,0.496875399,0.000382604,0.006759342,0.075245504,2005
2.307572635,43.0621,-90.07316,0.103031075,0.040626592,0.014900662,0.333036169,0.465995925,0.000127356,0.004457463,0.001400917,2005
0.936093359,42.9797,-90.11279,0.21520438,0.188080988,0.016681523,0.394116898,0.060868458,0.00012734,0.06850885,0.00038202,2005
1.93874166,42.88946,-90.17031,0.158819038,0.063502163,0.002799695,0.690633749,0.037159583,0.000127259,0.011580555,0.000381777,2005
0.615185639,42.86502,-90.29783,0.154228856,0.051919888,0.00140324,0.625462431,0.138282944,0,0.002934048,0.00140324,2005
0.300104592,42.86569,-90.50676,0.267888974,0.259358289,0.004965623,0.420932009,0.005602241,0.002928444,0.010949834,0.00140056,2005
1.280933845,42.9245,-90.61304,0.143984723,0.072692553,0.016168046,0.618077658,0.084150223,0,0.032590707,0.001145767,2005
1.30833282,42.97582,-90.81935,0.224372851,0.109257609,0.008659111,0.448109003,0.118808099,0,0.021775118,0.001528078,2005
1.280933845,42.9882,-90.6835,0.237810312,0.174029281,0.005092298,0.366772756,0.112030554,0,0.025970719,0.001654997,2005
0.896088025,42.95163,-90.9726,0.260781071,0.153542806,0.00928635,0.37883221,0.073400331,0,0.05457321,0,2005
0.896088025,42.87752,-90.95135,0.45116516,0.152171145,0.004074876,0.305615688,0.003438176,0.00012734,0.026232013,0.001018719,2005
0.641853886,42.8331,-90.91083,0.430990578,0.214031067,0.00522027,0.264451235,0.012477718,0,0.028265852,0,2005
2.1102132,42.81426,-90.83684,0.190888267,0.098498346,0.001018071,0.292186307,0.326927971,0.000763553,0.030287605,0.012980402,2005
0.405465108,42.79591,-90.6831,0.321028513,0.203538697,0.001400204,0.398930754,0.016293279,0,0.022275967,0.000127291,2005
0.371563556,42.69079,-90.69654,0.128978864,0.049401579,0.001527884,0.593582888,0.063407181,0,0.094219506,0.000636618,2005
1.578978705,42.63556,-90.61234,0.168936983,0.101464036,0.007383832,0.460089115,0.17657543,0,0.034500318,0.001400382,2005
1.85629799,42.61395,-90.48515,0.445944225,0.246020629,0.006494333,0.259773335,0.00025468,0.00012734,0.015026105,0.000509359,2005
3.642835516,43.15452,-89.95483,0.323488224,0.249522597,0.00649268,0.221260344,0.084659453,0.000127307,0.023042648,0.010311903,2005
2.085672091,43.09432,-89.96489,0.090399796,0.075502928,0,0.230455819,0.55258467,0.000254647,0.002419149,0.014005602,2005
2.610069793,42.87858,-89.93863,0.114664288,0.028666072,0.002548095,0.570263728,0.198369219,0.001146643,0.041279144,0.002420691,2005
4.213607983,42.78092,-89.98257,0.048522669,0.011589404,0.000509424,0.446001019,0.356979114,0.056928171,0.008914926,0.016174223,2005
2.7631695,42.68666,-90.15215,0.18698255,0.074003312,0.012355114,0.618519934,0.077569736,0,0.005222265,0.002037957,2005
1.481604541,42.6977,-90.32819,0.602704772,0.23819852,0.004082674,0.125797397,0.001020669,0,0.004465425,0,2005
1.32175584,42.565,-89.94697,0.25312261,0.143002804,0.017078766,0.451312771,0.079148611,0,0.014019883,0,2005
1.131402111,42.5687,-89.4361,0.445010183,0.28793279,0.023930754,0.192209776,0.010183299,0.000127291,0.014129328,0.000509165,2005
2.251291799,42.5874,-89.72029,0.230122324,0.236875637,0.003950051,0.406472987,0.067787971,0,0.016055046,0.000891947,2005
3.358637767,42.61051,-89.54356,0.274534795,0.176395616,0.013637522,0.468264084,0.025363242,0,0.012235534,0.00038236,2005
5.483759051,42.68041,-89.70105,0.08201732,0.055527254,0.003820683,0.603031075,0.197656648,0,0.009551707,0.008532858,2005
3.507057772,42.79233,-89.72755,0.147586909,0.067490131,0.003820196,0.643703043,0.080606138,0,0.010569209,0.007513052,2005
3.058707073,42.8253,-89.63521,0.171650337,0.11082835,0.016923273,0.438987148,0.099758239,0.000254485,0.105993129,0.005216949,2005
5.035327907,42.82286,-89.51455,0.22701808,0.219505984,0.008785332,0.397249809,0.065699007,0.000381971,0.024573466,0.021263051,2005
4.525044142,42.77006,-89.47422,0.356769838,0.160743854,0.011336136,0.251687683,0.096420838,0.000764234,0.016048911,0.058973379,2005
3.054001182,42.72047,-89.40745,0.361715668,0.151202749,0.014763905,0.353824615,0.067073947,0,0.008654703,0.006618302,2005
2.850706502,42.73802,-89.29505,0.478177885,0.165415447,0.007507316,0.235907876,0.043389744,0,0.021249523,0.024176104,2005
5.860786223,42.80429,-89.24071,0.442704354,0.254774637,0.006875477,0.188184365,0.051820728,0.00802139,0.0118411,0.019735167,2005
2.718000532,43.16797,-90.76345,0.070237944,0.017559486,0.001272427,0.37523858,0.483140349,0,0.005344191,0.000890699,2005
2.621038824,43.18275,-91.02349,0.173348606,0.051673667,0.004963727,0.322005855,0.319842179,0,0.028382334,0.0005091,2005
3.102342009,43.28949,-90.95383,0.190785287,0.065928471,0.006236477,0.354588265,0.259513809,0,0.018963981,0.000636375,2005
2.7047113,43.35509,-90.94035,0.274582324,0.161969137,0.001913021,0.186455809,0.277643158,0,0.019002678,0.000637674,2005
2.711377991,43.42182,-90.95234,0.139419404,0.083524319,0.002164502,0.296027502,0.342245989,0,0.021645022,0.001145913,2005
2.098017927,43.40188,-90.83109,0.111436577,0.114620479,0.00815079,0.347427407,0.302470708,0.000127356,0.008278146,0.001400917,2005
3.086486637,43.36309,-90.55916,0.072701808,0.016297428,0.000763942,0.182200153,0.632289279,0,0.020117138,0.002419149,2005
2.876385516,43.17128,-89.87743,0.266802444,0.089485743,0.011201629,0.282841141,0.156313646,0.003564155,0.013874745,0.126654786,2005
3.795489189,43.30759,-89.87743,0.355614973,0.077794754,0.00802139,0.240769035,0.282785842,0,0.004583652,0.008530685,2005
2.145931283,43.3719,-89.96878,0.114831318,0.020751114,0.005601528,0.348440484,0.455887969,0,0.003819223,0.010184596,2005
1.547562509,43.44569,-89.96906,0.096638655,0.075120957,0.005602241,0.316908582,0.468423733,0.002037179,0.004583652,0.002291826,2005
5.223054882,43.47641,-89.89039,0.245830681,0.078548695,0.007256525,0.366518141,0.255633355,0.00050923,0.01094844,0.01795035,2005
4.923623917,43.51544,-89.8045,0.224357343,0.08589972,0.009162637,0.365996437,0.257444642,0,0.011453296,0.003690506,2005
3.449987546,43.55349,-90.06313,0.14287535,0.146189141,0.008921744,0.313790466,0.162503186,0.001529442,0.01465715,0.153963803,2005
5.368309738,43.66152,-90.1212,0.094692631,0.055619193,0.008527428,0.172075856,0.603792796,0.0010182,0.005472827,0.013109329,2005
2.628285233,43.76025,-90.08455,0.257892057,0.242744399,0.008655804,0.279022403,0.144602851,0.000127291,0.014893075,0.012219959,2005
4.416428061,43.77454,-89.84249,0.15885947,0.05537169,0.016165988,0.171970468,0.24796334,0.115071283,0.027494908,0.125509165,2005
3.80666249,43.80334,-89.69738,0.35602494,0.080799084,0.037663825,0.176994529,0.196971625,0.000890699,0.003944522,0.002799338,2005
5.645446898,43.70801,-89.71975,0.379898219,0.127099237,0.010050891,0.117684478,0.245292621,0,0.008905852,0.009160305,2005
6.436150368,43.23849,-90.27231,0.343530911,0.05583174,0.005863607,0.360866794,0.198597833,0,0.002931804,0.001402167,2005
5.741399338,43.37645,-90.38717,0.144257703,0.029666412,0.002419149,0.396103896,0.333969952,0.000636618,0.031830914,0.027756557,2005
4.787491743,43.48092,-90.53553,0.157626687,0.09192768,0.004201681,0.500254647,0.127705628,0,0.012477718,0.002419149,2005
4.727387819,43.53412,-90.77395,0.063637521,0.019218531,0.000890925,0.278732341,0.555555556,0,0.008018328,0.003181876,2005
3.676300672,43.55298,-90.87425,0.122771268,0.09895568,0.002165053,0.38639837,0.04393785,0,0.259806419,0.000509424,2005
3.258096538,43.62963,-90.87272,0.319709702,0.286478228,0.020371785,0.284950344,0.014642221,0,0.030430354,0.000636618,2005
2.446685437,43.67537,-90.95807,0.149840866,0.068746022,0.014131127,0.41247613,0.260980267,0.000127307,0.030808402,0.002036919,2005
3.96081317,43.74189,-91.0167,0.298815438,0.173481085,0.009043434,0.170296777,0.30556617,0,0.012227742,0.000509489,2005
3.663561646,43.80111,-91.04875,0.089010569,0.036419203,0.005602954,0.18629823,0.628804279,0,0.004711575,0.003820196,2005
2.893145685,43.87019,-91.10032,0.488078541,0.098686727,0.071911258,0.214076246,0.054698457,0,0.012877725,0.001912533,2005
2.917770732,43.92095,-90.99844,0.407614924,0.148223609,0.01018719,0.223863492,0.131924105,0.000636699,0.020629059,0.002292118,2005
5.33513134,43.92138,-90.76945,0.129997454,0.07346575,0.003183091,0.347466259,0.347211612,0.001527884,0.02088108,0.029284441,2005
5.045036721,43.85292,-90.67059,0.169595111,0.053857907,0.01324166,0.325184619,0.28482302,0.000254647,0.011204482,0.003437739,2005
3.801091445,43.29883,-90.94591,0.16643321,0.070291608,0.008022412,0.377180695,0.262320132,0,0.018973641,0.000636699,2005
3.369018483,44.30537,-91.05975,0.29675366,0.137492043,0.022660726,0.201527689,0.306556334,0,0.001782304,0.007893062,2005
3.778491613,44.36115,-91.06002,0.373679521,0.151711849,0.021382207,0.220694922,0.176148657,0.00025455,0.007763778,0.008400153,2005
4.59764192,44.30526,-91.21225,0.245987261,0.051974522,0.019235669,0.221910828,0.352993631,0.012611465,0.02866242,0.025095541,2005
6.01980902,44.3323,-91.29198,0.32535946,0.060313017,0.016668787,0.211477287,0.312889681,0.001017941,0.011451839,0.011579081,2005
6.427297192,44.37769,-91.45044,0.242142766,0.091232981,0.034228273,0.347626925,0.255376002,0.001526912,0.00190864,0.005725919,2005
5.922248436,44.26511,-91.45031,0.311728002,0.199032217,0.04864383,0.294919139,0.105946772,0,0.003692856,0.005093595,2005
5.280662431,44.2386,-91.55412,0.260792054,0.160320896,0.042531517,0.288679486,0.14669553,0.012351967,0.005475614,0.050426589,2005
3.540959324,44.2756,-91.62561,0.17870335,0.097312444,0.051076296,0.222009935,0.398547956,0,0.004203286,0.001783212,2005
4.356708827,44.38854,-91.60942,0.328622358,0.056531704,0.038197097,0.208938121,0.326839827,0,0.008912656,0.002928444,2005
3.555348061,44.62587,-91.17712,0.331805449,0.183728037,0.068118156,0.307741278,0.07206519,0,0.004583652,0.001527884,2005
6.151668299,44.68339,-91.22164,0.212094208,0.088096754,0.065690643,0.365372374,0.235009548,0.000127307,0.00050923,0.004710376,2005
3.36729583,44.66104,-91.34324,0.198192464,0.124872709,0.118253564,0.439282077,0.092540733,0.000127291,0.001400204,0.002291242,2005
3.610917913,44.68352,-91.43992,0.155462185,0.129742806,0.057677617,0.383244207,0.162719633,0.004965623,0.016297428,0.018971225,2005
2.862200881,44.65794,-91.67077,0.143129771,0.068575064,0.063740458,0.402671756,0.265139949,0.000127226,0.003435115,0.007760814,2005
6.525029658,44.65619,-91.716,0.166136219,0.094207511,0.030299173,0.409166136,0.233736474,0.001782304,0.004710376,0.009548059,2005
5.117993812,44.0558,-91.5154,0.276460087,0.102269829,0.024611069,0.212190768,0.204157103,0.050624841,0.009181331,0.094873757,2005
4.480173696,44.77414,-91.91414,0.32017823,0.068109484,0.033481859,0.349331636,0.122851687,0.019350732,0.021387651,0.022406111,2005
2.463853241,44.79962,-91.72942,0.445448759,0.185741566,0.129089752,0.182686187,0.001654997,0,0.00101846,0.001782304,2005
6.985641818,44.8861,-91.77623,0.177630742,0.130296475,0.124952284,0.21593078,0.113754931,0.006489375,0.008270772,0.180939051,2005
4.332705079,44.89591,-91.77623,0.1529846,0.104620084,0.101310933,0.208985618,0.134402444,0.008527428,0.024818633,0.205676467,2005
6.183117431,44.83076,-92.29508,0.179526356,0.080723198,0.006366183,0.507130125,0.170231729,0.000127324,0.009549274,0.003310415,2005
5.884714177,44.77566,-92.41259,0.211638864,0.175729021,0.002292118,0.39207946,0.153571883,0.000764039,0.016554183,0.002037438,2005
2.818398258,44.77639,-92.5135,0.205530071,0.126146789,0.003567788,0.249108053,0.348878695,0.000254842,0.022043833,0.008792049,2005
6.165417854,44.90724,-92.65888,0.30357825,0.258754616,0.006876353,0.24551127,0.142238635,0,0.01973768,0.002292118,2005
5.513428746,44.94518,-92.43567,0.18579444,0.074470798,0.003060444,0.561463912,0.084162204,0,0.031879623,0.003315481,2005
3.951243719,45.0354,-92.53782,0.379595471,0.3106475,0.009540771,0.225798244,0.036890981,0.001144893,0.00903193,0.001780944,2005
2.374905755,45.06453,-92.61938,0.299757746,0.104041821,0.012622721,0.315058014,0.22912151,0.000510009,0.003825067,0.007522632,2005
6.957497371,45.31433,-92.50022,0.117886696,0.061107575,0.003437301,0.349077021,0.325270528,0.057033736,0.006874602,0.032972629,2005
3.068052935,45.43271,-92.54926,0.331168831,0.143493761,0.013750955,0.333715304,0.102750191,0.000636618,0.009421951,0.004329004,2005
4.918154441,45.66006,-92.53388,0.117061974,0.041826065,0.030731956,0.334736037,0.292909972,0.028819179,0.00165774,0.083907167,2005
6.927557906,45.78564,-91.875,0.109568098,0.022168429,0.068034144,0.17620079,0.570773347,0.003694738,0.001656262,0.020639572,2005
6.190315406,45.46606,-91.84338,0.378946029,0.053335031,0.066064155,0.321919552,0.13009165,0,0.007637475,0.004200611,2005
2.983153491,45.41346,-91.68406,0.397504456,0.09574739,0.035905271,0.29526356,0.08390629,0.001273237,0.005092946,0.035268653,2005
2.420368129,45.29813,-91.51995,0.089786042,0.097936831,0.09246052,0.200585838,0.267320428,0.04623026,0.003820683,0.106851758,2005
2.060513532,45.26268,-91.51042,0.315340547,0.08478676,0.061107575,0.223679185,0.192488861,0.000127307,0.002164227,0.060471038,2005
7.107425474,45.19176,-91.481,0.218686354,0.028385947,0.139765784,0.241471487,0.308172098,0.000127291,0.000891039,0.010947047,2005
4.356708827,45.11288,-91.48897,0.292313566,0.065538305,0.026724357,0.257190125,0.038813948,0.040213795,0.204250445,0.017052685,2005
5.476463552,45.0318,-91.5098,0.386123488,0.160152769,0.054614895,0.290133673,0.065945258,0.000127307,0.00496499,0.004073838,2005
4.587515251,44.94453,-91.08605,0.279786151,0.094450102,0.07064664,0.238925662,0.244653768,0.000636456,0.019602851,0.009928717,2005
2.066862759,43.17002,-88.18325,0.085699733,0.082006876,0.016681523,0.276327518,0.266904368,0.002546797,0.084681014,0.110531007,2005
1.832581464,43.10915,-88.18556,0.144984725,0.069119145,0.018966395,0.415733198,0.105906314,0.010947047,0.096486762,0.023167006,2005
2.415913778,42.95905,-88.25317,0.068706182,0.063989802,0.024729127,0.464754621,0.140216699,0.004971319,0.144805609,0.041427661,2005
1.894616855,42.92778,-88.18807,0.111762457,0.076844654,0.026252071,0.439531031,0.126672614,0.017586339,0.139926086,0.01567478,2005
1.974081026,42.88765,-88.18551,0.170359053,0.147695442,0.028265852,0.34504711,0.107333843,0.026610644,0.128851541,0.021263051,2005
2.091864062,42.87919,-88.51457,0.09367443,0.097365407,0.002290951,0.176912307,0.432353316,0.003563701,0.01590938,0.156166476,2005
2.985681938,42.85048,-88.75673,0.282495226,0.140674729,0.002673456,0.282240611,0.084532145,0.00101846,0.115595162,0.045194144,2005
3.277144733,42.94444,-88.78829,0.288331849,0.142384527,0.011706324,0.318233872,0.129405777,0.00241761,0.03982695,0.035882428,2005
2.054123734,43.01712,-88.81766,0.228204149,0.128547792,0.002545501,0.203640066,0.066692122,0.043400789,0.26027746,0.026855034,2005
2.415913778,43.07828,-88.80588,0.362211747,0.171996433,0.005860619,0.170722385,0.061409097,0.054656644,0.04357243,0.098483883,2005
2.261763098,43.1533,-88.77702,0.387141948,0.195671547,0.004201146,0.200763845,0.092170592,0.00649268,0.015149586,0.075875239,2005
1.994700313,43.16318,-88.68969,0.27660387,0.115580448,0.001909369,0.266929735,0.129964358,0.022021385,0.035768839,0.126527495,2005
3.401197382,43.10427,-88.65711,0.294986002,0.342835327,0.012471367,0.211376941,0.071137694,0,0.015271061,0.031051158,2005
1.987874348,43.03146,-88.65466,0.232688391,0.131364562,0.004837067,0.333757637,0.117998982,0.000891039,0.011710794,0.134928717,2005
4.165113633,43.61693,-88.46057,0.372152221,0.175003182,0.015782105,0.301387298,0.009418353,0.000127275,0.067073947,0.002290951,2005
2.332143895,43.58754,-88.53042,0.456757101,0.248376003,0.003566425,0.193733282,0.0331168,0.000127372,0.017704751,0.015921539,2005
5.072983919,43.58926,-88.61922,0.159796438,0.13524173,0.018193384,0.246819338,0.043129771,0.045928753,0.007888041,0.301653944,2005
1.568615918,43.63241,-88.69966,0.283931755,0.194677871,0.007130125,0.19047619,0.066462949,0.010313216,0.070282659,0.141329259,2005
4.850466542,43.53393,-88.74111,0.339356152,0.154599822,0.012851508,0.229164016,0.037282097,0.000254485,0.011706324,0.194426772,2005
2.952302716,43.44644,-88.74076,0.177780606,0.355306694,0.014507508,0.231865615,0.073046577,0.000763553,0.039450242,0.059811657,2005
2.960105096,43.3728,-88.79352,0.375334438,0.17084979,0.006879857,0.256593197,0.03771181,0,0.012995286,0.123200408,2005
4.240607069,43.31429,-88.81056,0.17583397,0.098039216,0.00522027,0.24789916,0.147440794,0.011586453,0.011077158,0.289915966,2005
4.012772909,43.31363,-88.68322,0.297249109,0.218925115,0.017957208,0.321701477,0.047121752,0,0.011589404,0.059220581,2005
2.714694744,43.3336,-88.45846,0.205777552,0.208704505,0.011707814,0.356324765,0.083481802,0.000254518,0.050267244,0.0374141,2005
2.213753879,43.46154,-88.44016,0.197095171,0.11925086,0.016053,0.428844439,0.104344502,0,0.027519429,0.070964454,2005
2.060513532,43.5489,-88.4947,0.334563972,0.171483132,0.01247613,0.347167409,0.039083386,0,0.015913431,0.041502228,2005
2.57261223,43.5148,-88.34437,0.195746307,0.152445237,0.005094244,0.388945492,0.134870097,0.000254712,0.007768721,0.085201223,2005
2.576421759,43.39845,-88.30721,0.166072792,0.106642912,0.012216849,0.407355561,0.133367269,0,0.033214558,0.076355307,2005
0.223143551,43.31,-88.26134,0.090272473,0.058823529,0.035014006,0.403997963,0.210211357,0.011586453,0.030939649,0.066717596,2005
1.638996715,43.27995,-88.1153,0.269730143,0.176171079,0.047225051,0.271384929,0.095723014,0.028895112,0.023930754,0.065045825,2005
1.504077397,43.39095,-88.01687,0.097986748,0.021151886,0.008154944,0.166666667,0.158384302,0.036314985,0.005351682,0.485728848,2005
1.53686722,43.46801,-88.06098,0.306517312,0.054480652,0.028004073,0.364434827,0.125636456,0.017948065,0.01642057,0.068482688,2005
2.128231706,43.29404,-88.04369,0.133834203,0.092448746,0.034127085,0.445180186,0.15637336,0.015153445,0.026741373,0.0590857,2005
1.435084525,43.31644,-87.98471,0.080585614,0.09026098,0.013112667,0.187141948,0.116613622,0.005092298,0.374920433,0.033099936,2005
1.731655545,43.45502,-87.98132,0.235264163,0.078676003,0.025334182,0.305028644,0.19401655,0.019605347,0.008911521,0.073456397,2005
1.78339122,43.6422,-88.9519,0.417642566,0.240453157,0.024312627,0.092795316,0.043788187,0.000254582,0.018584521,0.00407332,2005
2.442347035,43.75701,-88.92571,0.505663739,0.284714268,0.020109457,0.087183403,0.00127275,0.006618302,0.006236477,0.012345679,2005
1.808288771,43.88029,-88.94215,0.332442408,0.173730431,0.003181876,0.252513682,0.13885707,0.000381825,0.026855034,0.035382461,2005
3.916015027,43.86706,-88.5442,0.359007002,0.202928071,0.019478039,0.305410567,0.04188415,0,0.016168046,0.028898791,2005
3.04927304,43.83872,-88.64482,0.404404277,0.165478615,0.027749491,0.229887984,0.049770876,0.000254582,0.009546843,0.084903259,2005
3.498021566,43.75648,-88.66992,0.42320906,0.192136404,0.012088052,0.198498537,0.052423973,0,0.018577427,0.066038936,2005
3.375879574,43.68631,-88.535,0.164566628,0.117093038,0.00127275,0.403080056,0.097238132,0,0.10831106,0.031436935,2005
4.240607069,43.65019,-88.6455,0.150719837,0.162058861,0.004459167,0.323480698,0.060262454,0.023952096,0.020002548,0.223340553,2005
2.282382386,43.62784,-88.56161,0.35658717,0.252008672,0.016451983,0.24308124,0.04132126,0,0.019385282,0.004591251,2005
2.778819272,43.63883,-88.46381,0.345218388,0.18642557,0.021265758,0.311345982,0.043550236,0,0.023175856,0.003183497,2005
4.231930225,43.67022,-89.29575,0.249140237,0.088014266,0.001528468,0.258947905,0.265698637,0.013756209,0.008661317,0.043943447,2005
3.946424432,43.76432,-89.306,0.109526235,0.075776872,0.010443199,0.216377993,0.226184412,0.017320428,0.014773306,0.268339277,2005
3.358637767,43.87965,-88.12166,0.276793679,0.079393399,0.027016694,0.336051994,0.047661527,0.000254874,0.010577291,0.197782592,2005
2.681021529,43.86375,-87.88705,0.286132688,0.083662295,0.059595059,0.418566153,0.082898255,0.00038202,0.022157137,0.012351967,2005
1.619388243,43.8635,-87.74092,0.238912971,0.096032011,0.090363454,0.399966656,0.032677559,0.007502501,0.039179727,0.073524508,2005
1.609437912,43.71433,-87.83808,0.278400408,0.096281202,0.031074885,0.32552216,0.096281202,0.005348956,0.092969944,0.049923586,2005
2.965273066,43.63517,-88.04991,0.204125812,0.044441615,0.034127085,0.258627276,0.335795237,0.001782758,0.014771425,0.071947027,2005
3.601413428,43.55741,-88.13651,0.194568405,0.072293765,0.034553105,0.394236899,0.18513324,0.001530027,0.01542777,0.074206299,2005
2.947067102,43.74675,-88.00364,0.162334353,0.087793068,0.036060143,0.402650357,0.174439348,0.000254842,0.063200815,0.035550459,2005
2.402430428,43.9312,-88.06216,0.406361323,0.146946565,0.034478372,0.234860051,0.058651399,0,0.031043257,0.03524173,2005
6.758094504,43.9675,-88.24065,0.310884787,0.083513686,0.026352642,0.286187142,0.121578612,0.000381922,0.009038829,0.127816677,2005
4.720728527,44.03252,-88.30073,0.366484146,0.151152426,0.045078314,0.233286642,0.130650707,0,0.020883739,0.020247039,2005
4.053522568,44.17145,-88.01614,0.407053731,0.066717596,0.070282659,0.290679908,0.037305831,0,0.027756557,0.038706392,2005
3.238678452,44.0988,-87.97908,0.221556886,0.051726335,0.028793477,0.449356606,0.033762263,0.054147025,0.024971334,0.121544146,2005
4.82550981,43.97658,-87.98246,0.205245735,0.133944487,0.040870894,0.3767507,0.137636873,0.00381971,0.007257448,0.067736185,2005
4.009149716,43.93535,-87.90918,0.327221798,0.088235294,0.039470334,0.222434428,0.197988286,0.013368984,0.011204482,0.074229692,2005
1.722766598,43.995,-87.80614,0.37884958,0.089844744,0.061975057,0.342962586,0.054466785,0,0.020234156,0.017434462,2005
5.765034351,44.21249,-87.61799,0.325732484,0.119745223,0.061401274,0.242929936,0.04,0.001019108,0.04343949,0.124968153,2005
2.35612586,44.31296,-87.57665,0.351006882,0.143130257,0.119169003,0.290339026,0.008029569,0.002421616,0.019755289,0.038236044,2005
6.786999078,43.86879,-89.39176,0.108706721,0.100560081,0.00203666,0.182917515,0.305753564,0.036150713,0.012092668,0.173497963,2005
4.035125203,44.07576,-89.41834,0.321242204,0.079928726,0.004709177,0.088201604,0.332824233,0,0.003690976,0.005854652,2005
5.283457504,44.04854,-88.89622,0.39012597,0.127369894,0.003435552,0.215421809,0.043008016,0.016159817,0.019086398,0.14060313,2005
5.646859327,44.06935,-89.02669,0.355006998,0.157017432,0.017050515,0.257157399,0.094795776,0.001399669,0.0086525,0.079144929,2005
7.11464749,44.19725,-89.0808,0.103004838,0.012477718,0.005984212,0.200280112,0.551693405,0,0.004201681,0.07346575,2005
4.733563401,44.33904,-88.77772,0.129488159,0.03030303,0.00903998,0.216322893,0.330277566,0.004965623,0.012223071,0.226636109,2005
5.29405831,44.5173,-88.81855,0.368280255,0.172101911,0.001146497,0.186496815,0.145732484,0,0.004840764,0.09566879,2005
4.585477553,44.51059,-88.97832,0.201654997,0.106683641,0.012094208,0.318141311,0.134818587,0.000254615,0.006874602,0.184850414,2005
1.178654996,44.37747,-89.64807,0.264170169,0.0248376,0.005477009,0.063686155,0.253598268,0.000127372,0.011718252,0.017322634,2005
4.262679877,44.60784,-89.84512,0.281786942,0.188748886,0.025455008,0.360697467,0.040473463,0,0.054855543,0.008400153,2005
4.176692304,44.61257,-89.86517,0.288931298,0.114885496,0.050127226,0.419592875,0.038295165,0,0.042875318,0.006870229,2005
4.18281321,44.65628,-89.95163,0.272194625,0.16876831,0.025601834,0.333333333,0.150808814,0.000254745,0.005604382,0.007005477,2005
1.011600912,44.65258,-90.1399,0.225235549,0.077158136,0.0236822,0.21377642,0.119047619,0.001909855,0.253501401,0.016934046,2005
4.092676505,43.96621,-88.53963,0.174283896,0.106556334,0.03691916,0.290006365,0.097899427,0.025970719,0.116104392,0.033227244,2005
7.076020169,43.89377,-88.52527,0.206545269,0.21609576,0.011587928,0.422768369,0.075385203,0.00025468,0.016044824,0.035273144,2005
6.540091608,43.91996,-88.61381,0.438629997,0.198242934,0.013368984,0.24929972,0.026610644,0.000127324,0.028393175,0.02750191,2005
3.62700405,43.9166,-88.70759,0.3880331,0.204583068,0.017568428,0.233991088,0.024315722,0,0.015404201,0.044557607,2005
3.935739532,43.99588,-88.84552,0.264249364,0.033715013,0.013740458,0.346692112,0.070992366,0.026844784,0.030661578,0.174045802,2005
6.042632834,44.09403,-88.85522,0.167472639,0.073428353,0.00661746,0.291677272,0.117968949,0.005344871,0.009289896,0.298803767,2005
3.286534473,44.13378,-88.65093,0.420288008,0.035682426,0.082451892,0.369822862,0.010067542,0.00229387,0.032623933,0.014018096,2005
4.680741373,44.24356,-88.64266,0.201654997,0.046467218,0.028389561,0.099045194,0.142075111,0.000636537,0.006619987,0.454742202,2005
5.476254325,44.38119,-88.5697,0.348866819,0.204481793,0.027629234,0.280621339,0.038069773,0.000127324,0.036796537,0.031958238,2005
4.376385755,44.38636,-88.247,0.486827033,0.146748123,0.03054601,0.274150439,0.011072929,0,0.040346188,0.001909126,2005
3.362109993,44.39252,-88.17119,0.210365465,0.12733987,0.026996052,0.45052846,0.066344072,0.006749013,0.075003183,0.012351967,2005
