log_count,Latitude,Longitude,Corn,sorghum,soybeans,sunflower,sweet_corn,Barley,spring_wheat,winter_wheat,dbl_winwht_soybeans,rye,oats,millet,canola,alfalfa,sugarbeets,dry_beans,potatoes,other_crops,misc_vegs_fruits,peas,herbs,clover_wildflowers,sod_grass_seed,fallow_idle_cropland,apples,christmas_trees,open_water,dev_openspace,dev_lowintensity,dev_medintensity,dev_highintensity,barren,deciduous_forest,evergreen_forest,Mixed_forest,shrubland,grassland_herbaceous,pasture,woody_wetlands,herbaceous_wetlands,triticale,carrots,greens,strawberries,squash,dbl_winwht_corn,pumpkins,cabbage,cranberries,year
0,45.04553,-90.43122,0.217396842,0,0.080871116,0,0,0.000509424,0.001273561,0.000254712,0,0,0.033876719,0,0,0.140728477,0,0,0,0,0,0,0.010188487,0.00292919,0,0.000127356,0,0,0.000127356,0.027508915,0.004966887,0,0,0,0.367677025,0,0.003820683,0.000509424,0.001910341,0.029928681,0.002547122,0.001655629,0,0,0,0,0,0,0,0,0,2004
2.809402695,45.12084,-90.23688,0.168983548,0,0.164519832,0,0,0.001147813,0.014666497,0.000637674,0,0,0.027547507,0,0,0.137482464,0,0,0,0,0,0,0.011350593,0.000892743,0,0.000637674,0,0,0.001913021,0.018109935,0.005228925,0.000127535,0,0,0.160948859,0.000637674,0.006249203,0.000892743,0.004591251,0.042341538,0.003060834,0.007141946,0,0,0,0,0,0,0,0,0,2004
0.048790164,44.30102,-91.26676,0.343093571,0,0.197581158,0,0,0,0.000127307,0,0,0.001145767,0.002418842,0,0,0.091406747,0,0,0,0,0,0,0,0,0,0,0,0,0.000891152,0.043793762,0.009038829,0.000381922,0,0.001145767,0.139274348,0.001400382,0.000381922,0.004583068,0.003182686,0.059070656,0.002036919,0.00547422,0,0,0,0,0,0,0,0,0,2004
0.667829373,44.15746,-91.29091,0.248153807,0,0.179526356,0,0.000127324,0,0,0,0,0.000127324,0.000763942,0,0,0.019989814,0,0,0,0,0,0,0,0,0,0,0,0,0.000254647,0.029793736,0.014514897,0.000636618,0.000509295,0.000127324,0.356124268,0.007512096,0.000763942,0.004583652,0.005984212,0.056786351,0.003310415,0.003947033,0,0,0,0,0,0,0,0,0,2004
0,44.07085,-91.41857,0.530108211,0,0.138128581,0,0.001782304,0,0,0,0,0.00050923,0.001527689,0,0.000127307,0.053087206,0,0.01298536,0,0,0,0,0.000127307,0.000381922,0,0,0,0,0,0.016931891,0.017568428,0.000381922,0,0.002928071,0.119669001,0.000254615,0.000127307,0.002800764,0.003055379,0.053469128,0.000763845,0.00101846,0,0,0,0,0,0,0,0,0,2004
3.594568775,44.28981,-91.46503,0.24433121,0,0.074522293,0.000127389,0,0.000764331,0,0.000254777,0,0.006496815,0.003949045,0,0,0.078598726,0,0,0,0,0,0,0.000127389,0.000127389,0,0,0,0,0.020254777,0.028789809,0.003821656,0.000127389,0,0.001528662,0.323057325,0.001783439,0.000509554,0.005477707,0.00611465,0.08433121,0.016305732,0.020764331,0,0,0,0,0,0,0,0,0,2004
0.641853886,43.56033,-90.91932,0.326494202,0,0.276156493,0,0,0,0,0,0,0,0.001019498,0,0,0.055435198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027399006,0.034280617,0.005607238,0.000127437,0,0.047534089,0,0,0.000509749,0.00229387,0.200713649,0,0.000509749,0,0,0,0,0,0,0,0,0,2004
2.157559321,43.55674,-91.12484,0.060845214,0,0.037169043,0,0,0.000127291,0,0.000127291,0,0,0.000254582,0,0,0.018584521,0,0,0,0,0,0,0,0,0,0,0,0,0.000127291,0.030804481,0.003564155,0,0,0,0.67935336,0.00101833,0.000381874,0.003946029,0.005855397,0.109979633,0.004582485,0.003564155,0,0,0,0,0,0,0,0,0,2004
0.875468737,43.4663,-91.10277,0.28385947,0,0.130855397,0,0,0,0,0.000254582,0,0,0.001272912,0,0,0.06351833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020239308,0.009546843,0.000254582,0,0.000254582,0.198319756,0,0,0.000891039,0.006619145,0.262347251,0,0.001527495,0,0,0,0,0,0,0,0,0,2004
0,42.84019,-88.7714,0.383068109,0,0.103628262,0,0.000127307,0,0,0.00050923,0,0.000254615,0.000381922,0,0,0.023297263,0,0.000381922,0,0.008656906,0,0.000127307,0,0,0,0.000254615,0,0,0.000254615,0.045957989,0.059707193,0.016804583,0.009166136,0.000381922,0.078548695,0.000636537,0,0.002673456,0.002164227,0.177848504,0.003564609,0.033863781,0,0,0,0,0,0,0,0,0,2004
0,42.78739,-88.6414,0.281505102,0,0.434183673,0,0.000510204,0,0,0.000637755,0,0,0,0,0,0.009183673,0,0.000637755,0,0,0,0,0,0,0,0.000637755,0,0,0,0.01747449,0.012244898,0.008673469,0,0.01747449,0.093367347,0.004081633,0.001147959,0.002678571,0.00255102,0.076147959,0.005867347,0.004591837,0,0,0,0,0,0,0,0,0,2004
0,42.75107,-88.52354,0.251622757,0,0.086165203,0,0.000127275,0,0,0.00127275,0,0,0.0015273,0,0,0.081583302,0,0.000127275,0,0.00076365,0,0.00025455,0,0,0,0.0005091,0,0.000127275,0.002672776,0.011327479,0.007381952,0.004836452,0,0.009545628,0.142802596,0.006745577,0,0.002927326,0.008527428,0.212549319,0.019727631,0.06236477,0,0,0,0,0,0,0,0,0,2004
1.32175584,42.78273,-88.43133,0.289027654,0,0.140563273,0,0,0.000127437,0,0.005224927,0,0.000127437,0.01108704,0,0,0.05811138,0,0.000254874,0,0.000127437,0,0,0,0,0.000127437,0.000509749,0,0,0.004715178,0.027781318,0.065120428,0.023575889,0.003568243,0.000764623,0.07748184,0,0,0.00369568,0.007646234,0.221613355,0.004970052,0.020135083,0,0,0,0,0,0,0,0,0,2004
1.423108334,42.68338,-88.37493,0.387458578,0,0.215651287,0,0,0,0,0.008921744,0,0.00038236,0.001784349,0,0,0.047667601,0,0.000127453,0,0.000254907,0,0,0,0,0,0.00038236,0,0,0,0.021539638,0.015039511,0.00038236,0,0.00038236,0.184170278,0.000127453,0,0.001019628,0.002039256,0.0641091,0.00293143,0.006755034,0,0,0,0,0,0,0,0,0,2004
0,42.59688,-88.3726,0.300611154,0,0.083778966,0,0.000509295,0,0,0.002673797,0,0.014896868,0.001273237,0,0,0.046345811,0,0,0,0,0,0.000254647,0,0,0,0.000254647,0,0.000254647,0.018716578,0.019225872,0.017570665,0.00662083,0,0.000509295,0.260249554,0.003310415,0.000254647,0.001018589,0.004838299,0.15737204,0.025592055,0.003055768,0.000127324,0,0,0,0,0,0,0,0,2004
1.360976553,42.55591,-88.45116,0.164226607,0,0.061744112,0,0,0,0,0.021260344,0,0.00496499,0,0,0,0.114831318,0,0,0,0.00050923,0,0,0,0,0,0.000127307,0,0,0.275366009,0.037683004,0.035773393,0.002164227,0.000127307,0.000127307,0.174538511,0.001527689,0.000381922,0.000763845,0.003055379,0.075620624,0.006110757,0.005856143,0,0,0,0,0,0,0,0,0,2004
0,42.54426,-88.61705,0.346369427,0.000127389,0.128917197,0,0.000382166,0.000127389,0,0.009299363,0,0.005732484,0.000382166,0,0,0.072229299,0,0.001019108,0,0,0,0,0,0,0,0.001146497,0,0,0.006242038,0.034649682,0.050191083,0.015796178,0.018853503,0.004076433,0.15133758,0.001273885,0,0.001783439,0.003694268,0.109681529,0.006878981,0.009044586,0,0,0,0,0,0,0,0,0,2004
0.693147181,42.64945,-88.74153,0.315896653,0,0.191930762,0,0.000381825,0,0,0.000890925,0,0.000636375,0.0010182,0,0,0.10754741,0,0.00025455,0,0,0,0.00025455,0,0,0,0.00076365,0,0,0.000127275,0.026982309,0.030164185,0.012345679,0.001781851,0.007000127,0.203385516,0,0,0.001145475,0.001654576,0.075855925,0.001400025,0.001400025,0,0,0,0,0,0,0,0.000127275,0,2004
2.731115474,42.75523,-88.73978,0.577138493,0,0.175916497,0,0,0,0,0.000381874,0,0.00101833,0,0,0,0.02456721,0,0,0,0.000254582,0,0,0,0,0,0,0,0,0,0.009164969,0.011456212,0.000127291,0,0,0.085667006,0.000636456,0,0.001272912,0.001272912,0.066318737,0.002673116,0.011965377,0,0,0,0,0,0,0,0,0,2004
0,43.25224,-88.26193,0.072111097,0,0.032488215,0,0,0.00025481,0,0.020766977,0,0.000127405,0.000637024,0,0,0.080137597,0,0.00025481,0,0.00025481,0,0,0,0,0,0.000382214,0,0,0.035673334,0.03796662,0.042553191,0.002038476,0,0.000382214,0.19760479,0.00025481,0,0.005096191,0.002038476,0.299273793,0.072238502,0.042043572,0,0,0,0,0,0,0,0,0,2004
0,43.32353,-88.15211,0.122087842,0,0.074474857,0,0.002928071,0.000127307,0,0.018204965,0,0,0.002164227,0,0,0.021642266,0,0.001527689,0,0.000254615,0,0.00101846,0,0,0.000127307,0.000636537,0,0,0.000254615,0.080840229,0.200891152,0.126416295,0.013367282,0.00050923,0.124761299,0,0.000127307,0.003946531,0.008402292,0.123360917,0.04239338,0.008656906,0,0,0,0,0,0,0,0.00050923,0,2004
0,43.41573,-88.1447,0.15737204,0,0.131398014,0,0.002673797,0,0,0.008403361,0,0,0.002037179,0,0,0.01706137,0,0.001655208,0,0.000127324,0,0.001273237,0,0.000127324,0,0.003055768,0,0,0.004710975,0.02890247,0.072447161,0.054239878,0.007384772,0.011331805,0.140692641,0.013368984,0.000254647,0.006238859,0.015278839,0.194041253,0.044053985,0.024828113,0,0,0,0,0,0,0,0.000254647,0,2004
0,43.42622,-88.27116,0.206159328,0,0.087935862,0,0.000636294,0,0,0.009035378,0,0,0.000381777,0,0,0.041231866,0,0.000509035,0,0.002417918,0,0,0,0,0,0.000763553,0,0,0.002799695,0.034232629,0.052557903,0.008653601,0.001018071,0.003563248,0.147238483,0.000381777,0,0.003054212,0.001908883,0.240391957,0.051667091,0.061338763,0,0,0,0,0,0,0,0,0,2004
0,43.3846,-88.38604,0.282913165,0,0.123885918,0,0.002546473,0.000509295,0,0.01044054,0,0.000127324,0.014769544,0,0,0.142347848,0.000127324,0.000636618,0,0.00140056,0,0.000127324,0,0,0,0.000763942,0,0,0.004329004,0.011968424,0.015406162,0.000254647,0,0.001655208,0.115864528,0.000254647,0,0.000891266,0.000763942,0.164884135,0.030557678,0.031576267,0,0,0,0,0,0,0,0.000127324,0,2004
0.009950331,45.75301,-91.78214,0.093825589,0,0.055506047,0,0,0,0.012603437,0.000254615,0,0,0.000381922,0,0,0.01247613,0,0.000381922,0,0,0,0,0.001273074,0,0,0,0,0,0.032718014,0.027116486,0.005092298,0,0,0,0.619478039,0.004710376,0.000127307,0.000127307,0.009038829,0.062635264,0.009420751,0.020751114,0,0,0,0,0,0,0,0,0,2004
0.993251773,45.69308,-91.98069,0.187293099,0,0.092691622,0,0,0,0.001273237,0,0,0,0.001145913,0,0.000127324,0.071555895,0,0.000127324,0,0,0,0,0.016042781,0,0,0,0,0,0,0.057677617,0.001655208,0,0,0,0.252737459,0.008912656,0,0,0.004329004,0.152406417,0,0.020371785,0,0,0,0,0,0,0,0,0,2004
0,43.09799,-88.51761,0.094740863,0,0.141347256,0,0.00012734,0,0,0.001655418,0,0,0.00038202,0,0,0.013116007,0,0.00012734,0,0,0,0.00012734,0,0,0,0.00038202,0,0,0.011587928,0.02928817,0.124156373,0.035145804,0.002164778,0,0.125684452,0.000891379,0,0.002546797,0.002037438,0.232395263,0.066216732,0.074366484,0,0,0,0,0,0,0,0,0,2004
1.208960346,43.02472,-88.50347,0.073065173,0,0.142693483,0,0.000127291,0,0,0.005855397,0,0,0.002927699,0,0,0.005982688,0,0.000254582,0,0.000127291,0,0.000127291,0,0,0,0,0,0,0.009801426,0.025967413,0.016165988,0,0,0,0.241598778,0.000763747,0.000127291,0.003182281,0.004964358,0.10145112,0.194501018,0.127927699,0,0,0,0,0,0,0,0,0,2004
2.151762203,42.9017,-88.47671,0.133749046,0,0.06502927,0,0.000254518,0,0,0.003690506,0,0.000127259,0.000636294,0,0,0.063374905,0,0.000127259,0,0.000254518,0,0,0,0,0,0.000381777,0,0,0.002926953,0.027106134,0.00776279,0.000127259,0,0,0.317765335,0.042122678,0.000127259,0.007890048,0.003690506,0.147874777,0.021506745,0.056630186,0,0,0,0,0,0,0,0,0,2004
0,42.90459,-88.34568,0.175856361,0,0.108493569,0,0,0,0,0.002801477,0,0.00012734,0.00038202,0,0,0.041894817,0,0,0,0,0,0,0,0,0.00012734,0.00025468,0,0,0.00025468,0.028906151,0.043550236,0.00038202,0,0,0.212784923,0.00012734,0,0.005602954,0.003310837,0.300394754,0.006112314,0.026359353,0,0,0,0,0,0,0,0,0,2004
3.46885603,42.94832,-88.28352,0.200534419,0,0.153963609,0,0.000508971,0.001399669,0.000381728,0.005471434,0,0.000508971,0.002035882,0,0,0.014632905,0,0,0.000254485,0.000636213,0,0.000381728,0,0,0,0.001399669,0,0,0.009797684,0.01297875,0.005471434,0.000890699,0,0.000381728,0.156635704,0.000508971,0,0.004199008,0.011070111,0.143147983,0.077618018,0.137294821,0,0,0,0,0,0,0.000254485,0,0,2004
2.365559892,43.10233,-88.2056,0.224726254,0,0.065062389,0,0.002164502,0,0,0.012095747,0,0,0.002037179,0,0,0.03412274,0,0.002164502,0,0.001018589,0,0.000381971,0,0,0.000254647,0.001655208,0,0,0.000636618,0.031194296,0.086452763,0.094092182,0.048510313,0.003565062,0.113700025,0,0.000127324,0.003055768,0.007002801,0.191240132,0.016552075,0.00662083,0,0,0,0,0,0,0.000381971,0,0,2004
0,43.18484,-88.27283,0.186067244,0,0.089021905,0,0.000254712,0,0,0.021013754,0,0,0.011334692,0,0,0.113346918,0,0.000254712,0,0,0,0.000509424,0,0,0,0.000764137,0,0,0.061130922,0.030310749,0.026872134,0.004075395,0.000127356,0.000509424,0.147605706,0.00063678,0,0.002547122,0.001910341,0.210774325,0.020376974,0.0292919,0,0,0,0,0,0,0,0,0,2004
3.044522438,44.27895,-89.7696,0.030553787,0,0.003819223,0.000127307,0.001273074,0,0,0.002291534,0,0.00050923,0.00050923,0,0,0.005601528,0,0.008402292,0.000891152,0,0,0.000127307,0,0.000127307,0,0.000127307,0,0,0.000254615,0.06683641,0.019987269,0.000891152,0,0,0.277657543,0.27778485,0.064035646,0.002928071,0.185232336,0.005601528,0.009166136,0.016804583,0,0,0,0,0,0,0,0,0,2004
2.714694744,44.36443,-89.7742,0.020499109,0,0.003947033,0,0.000381971,0,0,0.001782531,0,0.000381971,0,0.000127324,0,0.015533486,0,0.002291826,0.000254647,0,0,0.000127324,0.000381971,0.000127324,0,0.000381971,0,0,0.005347594,0.098166539,0.105933282,0.006748154,0.001655208,0,0.161955691,0.364400306,0.066462949,0.002164502,0.060733384,0.006493506,0.047873695,0.016424752,0,0,0,0,0,0,0,0,0.000254647,2004
2.772588722,44.36628,-89.99728,0.060320692,0,0.005344871,0,0,0,0,0.018579791,0,0,0.002290659,0,0,0.010689743,0,0,0,0,0,0,0,0,0,0.000127259,0,0,0.12993128,0.034232629,0.007508272,0.000509035,0,0,0.130440316,0.039068465,0.002799695,0.000636294,0.028251463,0.003817765,0.125858997,0.3942479,0,0,0,0,0,0.000127259,0,0,0.000636294,2004
2.990719732,44.05432,-89.57762,0.249013367,0.000636537,0.178866964,0,0.015276894,0.001654997,0,0.013494589,0,0.001654997,0.003055379,0.000254615,0,0.031572247,0,0.080458307,0.138001273,0,0.002291534,0.013239975,0,0,0,0,0,0,0,0.025716104,0.003819223,0,0,0,0.073583705,0.059070656,0.018332272,0.000891152,0.013112667,0.025843412,0.005219605,0.002036919,0,0.000891152,0,0,0,0,0,0,0,2004
2.708050201,44.1339,-89.48302,0.27636271,0,0.130922058,0,0.00649516,0,0,0.00942435,0,0.001273561,0.001273561,0,0,0.073357106,0,0.040117168,0.000127356,0,0,0.000254712,0,0,0,0.000127356,0,0,0.054381049,0.027890983,0.008914926,0,0,0,0.09373408,0.141365257,0.007768721,0.004966887,0.029164544,0.010825267,0.009806419,0.014518594,0,0.006622517,0,0,0,0,0,0,0,2004
2.839078464,44.15175,-89.25698,0.114973262,0,0.052711994,0,0,0,0,0.007766743,0,0.000509295,0.002928444,0,0,0.081869111,0,0.000509295,0,0,0,0.000254647,0,0,0,0.000763942,0,0.001018589,0,0.032976827,0.010313216,0,0,0.000381971,0.270817418,0.112172142,0.010822511,0.017188694,0.098930481,0.054367201,0.022026993,0.013368984,0,0,0,0,0,0,0,0,0,2004
2.646174797,44.17807,-89.03677,0.081308054,0,0.02544853,0,0.000127243,0,0,0.006107647,0,0.000127243,0.003435552,0,0,0.130169233,0,0,0,0,0,0,0.002672096,0,0,0.000254485,0,0.000254485,0.001145184,0.020740552,0.000636213,0,0,0,0.409975824,0.014760148,0.003181066,0.005853162,0.009670442,0.047715994,0.093268864,0.060567502,0,0,0,0,0,0,0,0,0,2004
1.757857918,43.9026,-88.83797,0.19918544,0,0.091256205,0,0.0010182,0,0,0.01463663,0,0,0.001400025,0,0,0.073946799,0,0.000636375,0,0,0,0,0.0015273,0,0,0.0005091,0,0,0.015018455,0.013363879,0.013109329,0.00025455,0,0.000127275,0.047091765,0.000127275,0,0.001400025,0.000890925,0.087056128,0.009291078,0.240931653,0,0,0,0,0,0,0,0,0,2004
2.180417459,43.97938,-88.7697,0.278456837,0,0.078813344,0,0,0.000127324,0,0.047237077,0,0,0.000509295,0,0,0.07486631,0,0,0,0,0,0,0.000636618,0,0,0.000127324,0,0,0.000509295,0.019098549,0.021899669,0.002419149,0,0.000127324,0.121848739,0.000127324,0,0.001145913,0.000763942,0.113700025,0.04214413,0.0592055,0,0,0,0,0,0,0,0,0,2004
2.667228207,43.91182,-88.60947,0.3880331,0,0.19503501,0,0.000127307,0,0,0.037555697,0,0.000127307,0.004073838,0,0,0.163717377,0,0.000127307,0,0.000127307,0,0.000891152,0.006238065,0,0,0.000127307,0,0,0.000254615,0.009548059,0.024188415,0.001782304,0.000763845,0.007765754,0.023679185,0.000763845,0,0.000381922,0.00101846,0.094971356,0.003055379,0.009420751,0,0,0,0,0,0,0,0.000127307,0,2004
0.559615788,44.11031,-88.56363,0.497580851,0,0.177743825,0,0,0,0,0.149605297,0,0,0.011968424,0,0,0.056786351,0,0.000127324,0,0,0,0.000891266,0.000254647,0,0,0.000509295,0,0,0.000381971,0.005984212,0.003565062,0.001145913,0.00140056,0.001018589,0.015788133,0.000254647,0,0.000381971,0.000127324,0.053603259,0.004329004,0.004074357,0,0,0.000127324,0,0,0,0,0,0,2004
0.97455964,44.2137,-88.54264,0.267023037,0,0.179839633,0,0,0,0,0.013745704,0,0,0.01616393,0,0,0.081710577,0,0.0005091,0,0,0,0.00076365,0.002545501,0,0.000127275,0.000381825,0,0,0.000636375,0.023418608,0.036655212,0.010436553,0.009927453,0.002036401,0.050019091,0.00025455,0,0.001145475,0.0015273,0.17016673,0.008400153,0.018709431,0,0,0,0,0,0,0,0,0.000127275,2004
0.139761942,44.19854,-88.6851,0.226607257,0,0.118141311,0,0.00050923,0,0,0.046212603,0,0,0.014513049,0,0,0.11419478,0.000127307,0.000127307,0,0,0,0.001909612,0.002164227,0,0,0,0,0,0.003691916,0.027371101,0.023042648,0.001527689,0,0.000127307,0.081476766,0.001782304,0.000127307,0.001273074,0.002673456,0.170464672,0.019478039,0.043666454,0,0,0,0,0,0,0,0.000127307,0,2004
1.16315081,43.9853,-88.73416,0.512474542,0,0.162423625,0,0.000254582,0.000127291,0,0.036659878,0,0.000127291,0.003182281,0,0,0.12601833,0,0.000127291,0,0,0,0.000254582,0.000127291,0,0,0.000381874,0,0,0,0.008019348,0.007382892,0.000127291,0,0.000509165,0.058808554,0,0,0.00101833,0.000127291,0.044297352,0.004200611,0.006237271,0,0,0,0,0,0,0,0,0,2004
2.302585093,44.29647,-89.7259,0.116806937,0.000255037,0.049349656,0,0.0186177,0.000255037,0,0.005610814,0,0.002040296,0.00255037,0.000127518,0,0.05151747,0,0.021550625,0.015047182,0,0,0.010839072,0.001785259,0,0,0.000382555,0,0,0.000382555,0.036470288,0.007268554,0,0,0,0.352333588,0.076511094,0.033664881,0.004973221,0.129303749,0.008671257,0.008288702,0.014027034,0,0.000127518,0,0,0,0,0,0,0.000510074,2004
2.163323026,44.64243,-90.02411,0.254837067,0,0.074719959,0,0.000127291,0.000381874,0.000891039,0.003309572,0,0.000636456,0.014256619,0.000127291,0,0.383528513,0,0.001527495,0.001527495,0,0.000127291,0.000381874,0.034495927,0.003818737,0,0.000381874,0,0.000127291,0,0.018839104,0.014002037,0.002163951,0.000381874,0.000127291,0.082230143,0,0,0.000509165,0.00101833,0.035005092,0.000636456,0.000636456,0,0,0,0,0,0,0,0,0,2004
0,44.60023,-90.24014,0.230965113,0,0.115482557,0,0,0.002037179,0.002419149,0.001527884,0,0.000636618,0.058059587,0,0,0.202699262,0,0,0,0,0,0.000127324,0.008530685,0.005092946,0,0.001655208,0,0,0.002037179,0.041507512,0.014642221,0.001655208,0.000509295,0.000127324,0.115991851,0.001782531,0.000509295,0.000891266,0.009803922,0.070282659,0.002673797,0.006748154,0,0,0,0,0,0,0,0,0.000127324,2004
0.3074847,45.40846,-91.69914,0.331507198,0,0.175054147,0,0,0,0.00025481,0,0,0,0.002548095,0,0,0.043445025,0,0.00025481,0,0,0,0,0.03529112,0,0,0.000127405,0,0,0.022295834,0.049560454,0.007134667,0.000382214,0,0,0.094152121,0.026882405,0.002165881,0.00025481,0.002802905,0.061663906,0.019620334,0.006879857,0,0,0,0,0,0,0,0,0,2004
0.048790164,45.55873,-91.75499,0.289714868,0,0.085412424,0.000127291,0,0.000381874,0,0,0,0,0.005473523,0,0,0.054989817,0,0.000254582,0,0,0,0,0.001527495,0,0,0,0,0,0.064154786,0.033604888,0.021257637,0.000636456,0.000127291,0,0.22645112,0.014765784,0.000254582,0.000381874,0.001272912,0.069755601,0.02864053,0.023676171,0,0,0,0,0,0,0,0,0,2004
2.677590994,43.57404,-89.58088,0.144496875,0,0.083025124,0,0,0,0,0.000892743,0,0.000127535,0.000637674,0,0,0.028312715,0,0,0,0.007652085,0,0,0,0,0.00025507,0,0,0.000127535,0.000382604,0.034179314,0.006631807,0.000127535,0,0,0.477617651,0.016451983,0.002805765,0.015176636,0.010075246,0.041193725,0.016069379,0.059176125,0,0,0,0,0,0,0,0,0,2005
2.307572635,43.0621,-90.07316,0.103031075,0,0.040626592,0,0.000127356,0.00063678,0,0.000127356,0,0,0.014136526,0,0,0.081889964,0,0.000254712,0,0.006240448,0.000127356,0,0,0,0,0,0,0,0.000127356,0.027890983,0.00356597,0.000127356,0.000127356,0.00063678,0.461665818,0.003438614,0.000891493,0.001782985,0.000382068,0.183392766,0.001273561,0.000127356,0,0,0,0,0,0,0,0,0,2005
0.936093359,42.9797,-90.11279,0.21520438,0,0.188080988,0,0.00025468,0.000509359,0,0.002546797,0.00038202,0.002164778,0.011078569,0,0,0.084681014,0,0.003438176,0.00025468,0.017063543,0.00025468,0.00012734,0,0,0.00012734,0.00012734,0,0,0.00012734,0.033745066,0.03922068,0.021265758,0.006366994,0.001655418,0.060741118,0.00012734,0,0.000509359,0.004456895,0.194320642,0.00012734,0.00025468,0,0,0,0,0,0,0,0,0.00025468,2005
1.93874166,42.88946,-90.17031,0.158819038,0,0.063502163,0,0.000381777,0,0,0.000509035,0.000254518,0.001018071,0.001018071,0,0,0.049376432,0,0,0.000127259,0.005090354,0.000127259,0,0,0,0,0.000127259,0,0,0,0.028887758,0.009289896,0.001018071,0,0.001272588,0.037159583,0,0,0.000127259,0.001399847,0.305293968,0,0.000381777,0,0,0,0,0,0,0,0,0,2005
0.615185639,42.86502,-90.29783,0.154228856,0,0.051919888,0,0.000127567,0,0,0,0,0.000127567,0.001275673,0,0,0.082280903,0,0.000127567,0,0.001148106,0,0,0,0,0,0,0,0,0,0.022451843,0.002934048,0,0,0,0.138282944,0,0,0.000382702,0.001148106,0.220946549,0.000510269,0.000892971,0,0,0,0,0,0.000127567,0,0,0,2005
0.300104592,42.86569,-90.50676,0.267888974,0,0.259358289,0,0.000127324,0,0,0.000254647,0,0.000381971,0.004329004,0,0,0.05118411,0,0.000509295,0.000254647,0.002164502,0,0,0,0,0,0.000127324,0,0,0.002928444,0.022918258,0.010949834,0,0,0,0.005602241,0,0,0,0.000636618,0.192768016,0.000763942,0.000636618,0,0,0,0,0,0,0,0,0,2005
1.280933845,42.9245,-90.61304,0.143984723,0,0.072692553,0,0,0,0,0.000636537,0,0,0.015531509,0,0,0.15709739,0,0.000254615,0,0.005092298,0,0,0,0,0.000127307,0,0,0,0,0.025206875,0.029662635,0.002800764,0.000127307,0,0.084150223,0,0,0.00050923,0.00101846,0.388796945,0.000891152,0.000254615,0,0,0,0,0,0,0,0,0,2005
1.30833282,42.97582,-90.81935,0.224372851,0,0.109257609,0,0,0,0,0,0,0,0.008659111,0,0,0.09766968,0,0,0,0.026614033,0,0,0,0,0,0,0.00025468,0,0,0.039984719,0.021393098,0.00025468,0,0.00012734,0.118808099,0,0,0.00038202,0.005093595,0.318222335,0.000636699,0.000891379,0,0,0,0,0,0,0,0,0,2005
1.280933845,42.9882,-90.6835,0.237810312,0,0.174029281,0,0,0,0,0.000891152,0,0,0.004201146,0,0,0.100445576,0,0.000891152,0.000127307,0.043921069,0,0.000254615,0,0,0,0,0,0,0,0.031317632,0.025206875,0.000381922,0,0.000381922,0.112030554,0,0,0,0.002036919,0.24290261,0.001400382,0.000254615,0,0,0,0,0,0,0,0,0,2005
0.896088025,42.95163,-90.9726,0.260781071,0,0.153542806,0,0,0,0,0,0,0,0.008777509,0,0,0.117923928,0,0,0,0.032947462,0,0,0,0.000890472,0,0,0,0,0,0.035618878,0.046431752,0.007759827,0.000254421,0.00012721,0.073400331,0,0,0.00012721,0.006106093,0.250095408,0,0,0.000508841,0,0,0,0,0,0,0,0,2005
0.896088025,42.87752,-90.95135,0.45116516,0,0.152171145,0,0,0,0.00012734,0,0,0,0.003820196,0,0,0.108748249,0,0,0,0.028396791,0,0,0,0,0,0,0,0,0.00012734,0.027632752,0.025849994,0.00038202,0,0,0.003438176,0,0,0,0.006494333,0.18578887,0.00025468,0.000764039,0.00012734,0,0,0,0,0,0,0,0,2005
0.641853886,42.8331,-90.91083,0.430990578,0,0.214031067,0,0,0.000127324,0,0,0,0.000127324,0.004965623,0,0,0.073975045,0,0,0,0.025846702,0,0,0,0,0,0,0,0,0,0.018716578,0.028011204,0.000254647,0,0,0.012477718,0,0,0,0.008276038,0.174815381,0,0,0,0,0,0,0,0,0,0,0,2005
2.1102132,42.81426,-90.83684,0.190888267,0,0.098498346,0,0,0,0,0,0,0,0.001018071,0,0,0.055484856,0,0,0,0.011580555,0,0,0,0,0,0,0,0,0.000763553,0.033214558,0.028378722,0.001908883,0,0,0.326673454,0.000254518,0,0.001654365,0.004199542,0.2115042,0.00445406,0.008526343,0,0,0,0,0,0,0,0,0,2005
0.405465108,42.79591,-90.6831,0.321028513,0,0.203538697,0,0,0,0,0,0,0,0.001400204,0,0,0.06962831,0,0.000254582,0,0.007892057,0,0,0,0,0,0,0,0,0,0.028131365,0.021130346,0.001145621,0,0,0.016293279,0,0,0.000127291,0.000381874,0.28691446,0,0.000127291,0,0,0,0,0,0,0,0,0,2005
0.371563556,42.69079,-90.69654,0.128978864,0,0.049401579,0,0,0.000127324,0,0,0,0,0.001273237,0.000127324,0,0.150114591,0,0.000127324,0,0.005602241,0,0,0,0,0,0,0,0,0,0.062133944,0.076776165,0.014132926,0.003055768,0.000254647,0.063407181,0,0,0.000381971,0.000763942,0.356760886,0.000254647,0.000381971,0,0,0,0,0,0,0,0,0,2005
